1,0.0257
2,0.025723
3,0.02508
4,0.025244
5,0.0253
6,0.025084
7,0.023679
8,0.023018
9,0.022686
10,0.02257
11,0.022328
12,0.022011
13,0.021426
14,0.0216
15,0.0219
16,0.021809
17,0.0221
18,0.0222
19,0.022414
20,0.0231
21,0.023734
22,0.024062
23,0.02427
24,0.0241
25,0.023868
26,0.023486
27,0.023223
28,0.0232
29,0.023316
30,0.0235
31,0.023479
32,0.023426
33,0.0235
34,0.023671
35,0.02433
36,0.025112
37,0.025475
38,0.025455
39,0.0256
40,0.025566
41,0.025543
42,0.025544
43,0.025431
44,0.025481
45,0.025679
46,0.026
47,0.026111
48,0.026159
49,0.025872
50,0.025721
51,0.026555
52,0.026863
53,0.026476
54,0.026482
55,0.026003
56,0.026128
57,0.025975
58,0.0254
59,0.024933
60,0.024859
61,0.0248
62,0.0248
63,0.024944
64,0.024347
65,0.023767
66,0.022557
67,0.022557
68,0.02284
69,0.022771
70,0.022322
71,0.0219
72,0.02172
73,0.022043
74,0.022038
75,0.021333
76,0.021447
77,0.021537
78,0.021388
79,0.02135
80,0.020856
81,0.020176
82,0.019844
83,0.019887
84,0.019533
85,0.019967
86,0.019882
87,0.020075
88,0.020146
89,0.020227
90,0.021144
91,0.022
92,0.022
93,0.0231
94,0.024075
95,0.0242
96,0.025457
97,0.026
98,0.026689
99,0.0274
100,0.027182
101,0.028255
102,0.0271
103,0.027333
104,0.027423
105,0.028254
106,0.02755
107,0.027967
108,0.027867
109,0.0272
110,0.02695
111,0.0264
112,0.026575
113,0.0245
114,0.02335
115,0.022264
116,0.02296
117,0.02435
118,0.025645
119,0.025691
120,0.0272
121,0.02778
122,0.0292
123,0.030708
124,0.0322
125,0.032886
126,0.0339
127,0.033636
128,0.033535
129,0.034059
130,0.033925
131,0.034412
132,0.034788
133,0.0347
134,0.035053
135,0.035421
136,0.0361
137,0.035188
138,0.034794
139,0.03492
140,0.034755
141,0.0353
142,0.0349
143,0.0363
144,0.0359
145,0.0363
146,0.03493
147,0.034833
148,0.035142
149,0.036268
150,0.036004
151,0.035804
152,0.03546
153,0.034839
154,0.0351
155,0.035087
156,0.034773
157,0.035167
158,0.035035
159,0.035111
160,0.035267
161,0.035069
162,0.035089
163,0.035143
164,0.035162
165,0.035395
166,0.0352
167,0.035346
168,0.0354
169,0.0352
170,0.035016
171,0.035185
172,0.035323
173,0.036229
174,0.035875
175,0.036445
176,0.03684
177,0.037612
178,0.037776
179,0.03843
180,0.038908
181,0.039372
182,0.039837
183,0.039516
184,0.039656
185,0.039455
186,0.039165
187,0.039185
188,0.039697
189,0.039628
190,0.039763
191,0.0402
192,0.041567
193,0.042
194,0.04227
195,0.0435
196,0.044409
197,0.044638
198,0.044046
199,0.044981
200,0.045758
201,0.046269
202,0.046131
203,0.046415
204,0.04682
205,0.04723
206,0.0473
207,0.047025
208,0.046273
209,0.047063
210,0.048297
211,0.049884
212,0.051146
213,0.0521
214,0.052613
215,0.052031
216,0.051609
217,0.05193
218,0.05071
219,0.049263
220,0.049006
221,0.048826
222,0.0487
223,0.048952
224,0.0491
225,0.0491
226,0.049152
227,0.049097
228,0.048675
229,0.048012
230,0.047206
231,0.047458
232,0.047431
233,0.047047
234,0.047
235,0.046328
236,0.04421
237,0.044091
238,0.0442
239,0.044219
240,0.044352
241,0.044826
242,0.045451
243,0.045798
244,0.046142
245,0.046485
246,0.046832
247,0.046786
248,0.046611
249,0.046438
250,0.04695
251,0.047604
252,0.047498
253,0.047254
254,0.046876
255,0.04606
256,0.045732
257,0.04563
258,0.045257
259,0.044806
260,0.044583
261,0.04452
262,0.045359
263,0.045755
264,0.045633
265,0.045683
266,0.045943
267,0.04534
268,0.044503
269,0.043914
270,0.044265
271,0.04419
272,0.045123
273,0.0458
274,0.045614
275,0.046117
276,0.045923
277,0.045784
278,0.0455
279,0.048452
280,0.048109
281,0.045794
282,0.043435
283,0.042583
284,0.04164
285,0.041824
286,0.041057
287,0.040341
288,0.039778
289,0.039818
290,0.040047
291,0.039648
292,0.03939
293,0.039557
294,0.039619
295,0.03868
296,0.037935
297,0.038758
298,0.038621
299,0.0381
300,0.037143
301,0.03775
302,0.037389
303,0.036813
304,0.03678
305,0.03658
306,0.03622
307,0.03502
308,0.0352
309,0.035767
310,0.03575
311,0.035782
312,0.0369
313,0.03604
314,0.0363
315,0.036133
316,0.036158
317,0.036547
318,0.036
319,0.035729
320,0.034173
321,0.0332
322,0.0322
323,0.032657
324,0.033236
325,0.033592
326,0.032669
327,0.0318
328,0.031887
329,0.0318
330,0.031692
331,0.030382
332,0.028627
333,0.028995
334,0.029586
335,0.029158
336,0.028974
337,0.028352
338,0.027742
339,0.027632
340,0.026733
341,0.026263
342,0.026264
343,0.026976
344,0.026956
345,0.027
346,0.026773
347,0.02714
348,0.026978
349,0.026106
350,0.026383
351,0.0266
352,0.026283
353,0.026063
354,0.025853
355,0.025974
356,0.026188
357,0.026771
358,0.026634
359,0.0267
360,0.026906
361,0.026833
362,0.026226
363,0.025315
364,0.0249
365,0.025182
366,0.025182
